loan_id,product_code,principal_inr,tenure_months,risk_premium_pct,moratorium_months,disbursal_date,first_due_date,maturity_date,branch_code,region,has_exception,attribution_status,root_cause
LN0046286,HL-FLT,3817000.0,300,0.5,0,2024-03-27,2024-04-30,2049-03-31,BR018,East,False,No exception,
LN0046287,HL-FLT,5231000.0,180,0.05,0,2024-03-27,2024-04-30,2039-03-31,BR002,East,False,No exception,
LN0046288,HL-FLT,3225000.0,180,0.6,0,2024-03-27,2024-04-30,2039-03-31,BR002,East,False,No exception,
LN0046289,HL-FLT,3281000.0,240,0.5,0,2024-03-27,2024-04-30,2044-03-31,BR001,South,False,No exception,
LN0046290,HL-FLT,1291000.0,240,0.65,0,2024-03-27,2024-04-30,2044-03-31,BR030,East,False,No exception,
LN0046291,MSME-FLT,1254000.0,60,0.25,4,2024-03-27,2024-08-31,2029-07-31,BR027,West,False,No exception,
LN0046292,MSME-FLT,405000.0,120,0.9,0,2024-03-27,2024-04-30,2034-03-31,BR019,West,False,No exception,
LN0046293,MSME-FLT,1904000.0,84,0.55,0,2024-03-27,2024-04-30,2031-03-31,BR040,North,True,Attributed,C-05
LN0046294,PL-FIX,274000.0,24,3.1,0,2024-03-27,2024-04-30,2026-03-31,BR002,East,False,No exception,
LN0046295,PL-FIX,403000.0,48,4.55,0,2024-03-27,2024-04-30,2028-03-31,BR031,West,False,No exception,
LN0046296,PL-FIX,523000.0,48,0.15,0,2024-03-27,2024-04-30,2028-03-31,BR026,East,False,No exception,
LN0046297,PL-FIX,338000.0,48,1.15,0,2024-03-27,2024-04-30,2028-03-31,BR029,South,False,No exception,
LN0046298,PL-FIX,421000.0,60,3.95,0,2024-03-27,2024-04-30,2029-03-31,BR037,South,False,No exception,
LN0046299,GL-FIX,130000.0,9,1.05,0,2024-03-28,2024-12-31,2024-12-31,BR019,West,False,No exception,
LN0046300,GL-FIX,68000.0,6,1.25,0,2024-03-28,2024-09-30,2024-09-30,BR037,South,False,No exception,
LN0046301,GL-FIX,61000.0,12,0.05,0,2024-03-28,2025-03-31,2025-03-31,BR037,South,False,No exception,
LN0046302,GL-FIX,161000.0,9,0.05,0,2024-03-28,2024-12-31,2024-12-31,BR025,South,False,No exception,
LN0046303,GL-FIX,46000.0,9,1.45,0,2024-03-28,2024-12-31,2024-12-31,BR018,East,False,No exception,
LN0046304,GL-FIX,115000.0,6,0.75,0,2024-03-28,2024-09-30,2024-09-30,BR002,East,False,No exception,
LN0046305,GL-FIX,78000.0,6,2.35,0,2024-03-28,2024-09-30,2024-09-30,BR006,East,False,No exception,
LN0046306,GL-FIX,524000.0,12,1.7,0,2024-03-28,2025-03-31,2025-03-31,BR019,West,False,No exception,
LN0046307,HL-FLT,6849000.0,180,0.6,0,2024-03-28,2024-04-30,2039-03-31,BR007,West,False,No exception,
LN0046308,HL-FLT,3889000.0,300,0.45,0,2024-03-28,2024-04-30,2049-03-31,BR023,West,False,No exception,
LN0046309,HL-FLT,3521000.0,180,0.65,0,2024-03-28,2024-04-30,2039-03-31,BR010,East,False,No exception,
LN0046310,HL-FLT,7849000.0,240,0.05,0,2024-03-28,2024-04-30,2044-03-31,BR024,North,False,No exception,
LN0046311,HL-FLT,2638000.0,180,0.25,0,2024-03-28,2024-04-30,2039-03-31,BR033,South,False,No exception,
LN0046312,HL-FLT,1183000.0,180,0.05,0,2024-03-28,2024-04-30,2039-03-31,BR006,East,False,No exception,
LN0046313,HL-FLT,3668000.0,240,0.65,0,2024-03-28,2024-04-30,2044-03-31,BR032,North,False,No exception,
LN0046314,HL-FLT,8078000.0,300,0.75,6,2024-03-28,2024-10-31,2049-09-30,BR005,South,True,Attributed,C-04
LN0046315,HL-FLT,1511000.0,300,0.0,0,2024-03-28,2024-04-30,2049-03-31,BR040,North,False,No exception,
LN0046316,HL-FLT,4634000.0,300,0.3,0,2024-03-28,2024-04-30,2049-03-31,BR026,East,False,No exception,
LN0046317,HL-FLT,2336000.0,300,0.6,0,2024-03-28,2024-04-30,2049-03-31,BR022,East,False,No exception,
LN0046318,HL-FLT,2145000.0,180,0.4,0,2024-03-28,2024-04-30,2039-03-31,BR027,West,False,No exception,
LN0046319,HL-FLT,3616000.0,240,0.25,0,2024-03-28,2024-04-30,2044-03-31,BR030,East,False,No exception,
LN0046320,HL-MCLR,2892000.0,240,0.4,3,2024-03-28,2024-07-31,2044-06-30,BR004,North,False,No exception,
LN0046321,HL-MCLR,2600000.0,180,0.1,0,2024-03-28,2024-04-30,2039-03-31,BR036,North,False,No exception,
LN0046322,HL-MCLR,2099000.0,180,0.4,0,2024-03-28,2024-04-30,2039-03-31,BR008,North,False,No exception,
LN0046323,HL-MCLR,878000.0,240,0.15,0,2024-03-28,2024-04-30,2044-03-31,BR015,West,False,No exception,
LN0046324,HL-MCLR,4805000.0,240,0.35,0,2024-03-28,2024-04-30,2044-03-31,BR021,South,False,No exception,
LN0046325,HL-MCLR,925000.0,240,0.05,0,2024-03-28,2024-04-30,2044-03-31,BR006,East,False,No exception,
LN0046326,MSME-FLT,1023000.0,36,0.8,0,2024-03-28,2024-04-30,2027-03-31,BR035,West,False,No exception,
LN0046327,MSME-FLT,4187000.0,84,1.45,0,2024-03-28,2024-04-30,2031-03-31,BR016,North,False,No exception,
LN0046328,MSME-FLT,2248000.0,84,0.85,0,2024-03-28,2024-04-30,2031-03-31,BR021,South,False,No exception,
LN0046329,MSME-FLT,2160000.0,84,0.0,0,2024-03-28,2024-04-30,2031-03-31,BR033,South,True,Attributed,C-09
LN0046330,MSME-FLT,721000.0,120,0.55,0,2024-03-28,2024-04-30,2034-03-31,BR040,North,False,No exception,
LN0046331,MSME-FLT,661000.0,84,0.3,0,2024-03-28,2024-04-30,2031-03-31,BR036,North,False,No exception,
LN0046332,MSME-FLT,1196000.0,60,1.25,0,2024-03-28,2024-04-30,2029-03-31,BR025,South,False,No exception,
LN0046333,MSME-FLT,3917000.0,60,0.8,0,2024-03-28,2024-04-30,2029-03-31,BR021,South,False,No exception,
LN0046334,MSME-FLT,473000.0,36,1.0,0,2024-03-28,2024-04-30,2027-03-31,BR010,East,False,No exception,
LN0046335,MSME-FLT,4320000.0,84,0.85,0,2024-03-28,2024-04-30,2031-03-31,BR028,North,False,No exception,
LN0046336,PL-FIX,314000.0,36,0.0,0,2024-03-28,2024-04-30,2027-03-31,BR001,South,False,No exception,
LN0046337,PL-FIX,1198000.0,24,2.7,0,2024-03-28,2024-04-30,2026-03-31,BR020,North,False,No exception,
LN0046338,PL-FIX,504000.0,12,0.75,0,2024-03-28,2024-04-30,2025-03-31,BR011,West,False,No exception,
LN0046339,PL-FIX,357000.0,60,3.2,0,2024-03-28,2024-04-30,2029-03-31,BR004,North,False,No exception,
LN0046340,PL-FIX,504000.0,24,3.85,0,2024-03-28,2024-04-30,2026-03-31,BR036,North,False,No exception,
LN0046341,PL-FIX,174000.0,24,0.1,0,2024-03-28,2024-04-30,2026-03-31,BR010,East,False,No exception,
LN0046342,PL-FIX,357000.0,36,1.95,0,2024-03-28,2024-04-30,2027-03-31,BR009,South,False,No exception,
LN0046343,PL-FIX,2140000.0,36,3.35,0,2024-03-28,2024-04-30,2027-03-31,BR004,North,False,No exception,
LN0046344,PL-FIX,759000.0,24,2.75,0,2024-03-28,2024-04-30,2026-03-31,BR023,West,False,No exception,
LN0046345,GL-FIX,270000.0,6,2.35,0,2024-03-29,2024-09-30,2024-09-30,BR007,West,False,No exception,
LN0046346,GL-FIX,151000.0,12,2.45,0,2024-03-29,2025-03-31,2025-03-31,BR012,North,False,No exception,
LN0046347,GL-FIX,92000.0,6,2.1,0,2024-03-29,2024-09-30,2024-09-30,BR024,North,False,No exception,
LN0046348,GL-FIX,80000.0,9,0.95,0,2024-03-29,2024-12-31,2024-12-31,BR022,East,False,No exception,
LN0046349,GL-FIX,172000.0,12,2.3,0,2024-03-29,2025-03-31,2025-03-31,BR019,West,False,No exception,
LN0046350,GL-FIX,197000.0,12,0.95,0,2024-03-29,2025-03-31,2025-03-31,BR038,East,False,No exception,
LN0046351,GL-FIX,173000.0,12,0.25,0,2024-03-29,2025-03-31,2025-03-31,BR021,South,False,No exception,
LN0046352,GL-FIX,56000.0,6,1.6,0,2024-03-29,2024-09-30,2024-09-30,BR031,West,False,No exception,
LN0046353,HL-FLT,1954000.0,300,0.6,0,2024-03-29,2024-04-30,2049-03-31,BR005,South,True,Attributed,C-01+C-05
LN0046354,HL-FLT,7370000.0,180,0.4,0,2024-03-29,2024-04-30,2039-03-31,BR017,South,False,No exception,
LN0046355,HL-FLT,5006000.0,300,0.45,0,2024-03-29,2024-04-30,2049-03-31,BR039,West,False,No exception,
LN0046356,HL-FLT,4017000.0,300,0.6,0,2024-03-29,2024-04-30,2049-03-31,BR004,North,False,No exception,
LN0046357,HL-FLT,3480000.0,180,0.5,0,2024-03-29,2024-04-30,2039-03-31,BR028,North,False,No exception,
LN0046358,HL-FLT,3854000.0,300,0.45,0,2024-03-29,2024-04-30,2049-03-31,BR015,West,False,No exception,
LN0046359,HL-FLT,3538000.0,300,0.7,0,2024-03-29,2024-04-30,2049-03-31,BR024,North,False,No exception,
LN0046360,HL-FLT,2663000.0,180,0.2,0,2024-03-29,2024-04-30,2039-03-31,BR010,East,False,No exception,
LN0046361,HL-FLT,3975000.0,300,0.7,0,2024-03-29,2024-04-30,2049-03-31,BR025,South,False,No exception,
LN0046362,HL-FLT,5138000.0,300,0.1,0,2024-03-29,2024-04-30,2049-03-31,BR019,West,False,No exception,
LN0046363,HL-FLT,2200000.0,180,0.5,0,2024-03-29,2024-04-30,2039-03-31,BR005,South,False,No exception,
LN0046364,HL-FLT,2898000.0,240,0.65,0,2024-03-29,2024-04-30,2044-03-31,BR018,East,False,No exception,
LN0046365,HL-FLT,4884000.0,180,0.1,0,2024-03-29,2024-04-30,2039-03-31,BR009,South,False,No exception,
LN0046366,HL-FLT,2834000.0,300,0.55,0,2024-03-29,2024-04-30,2049-03-31,BR003,West,False,No exception,
LN0046367,HL-FLT,800000.0,180,0.05,0,2024-03-29,2024-04-30,2039-03-31,BR018,East,False,No exception,
LN0046368,HL-MCLR,3273000.0,180,0.15,0,2024-03-29,2024-04-30,2039-03-31,BR015,West,False,No exception,
LN0046369,HL-MCLR,2609000.0,240,0.0,0,2024-03-29,2024-04-30,2044-03-31,BR016,North,False,No exception,
LN0046370,HL-MCLR,2769000.0,240,0.15,0,2024-03-29,2024-04-30,2044-03-31,BR004,North,False,No exception,
LN0046371,HL-MCLR,2236000.0,240,0.1,0,2024-03-29,2024-04-30,2044-03-31,BR016,North,False,No exception,
LN0046372,HL-MCLR,5036000.0,180,0.15,0,2024-03-29,2024-04-30,2039-03-31,BR016,North,False,No exception,
LN0046373,HL-MCLR,1295000.0,240,0.45,0,2024-03-29,2024-04-30,2044-03-31,BR006,East,False,No exception,
LN0046374,HL-MCLR,7986000.0,180,0.35,0,2024-03-29,2024-04-30,2039-03-31,BR038,East,False,No exception,
LN0046375,HL-MCLR,1295000.0,240,0.05,0,2024-03-29,2024-04-30,2044-03-31,BR036,North,False,No exception,
LN0046376,MSME-FLT,455000.0,60,0.15,0,2024-03-29,2024-04-30,2029-03-31,BR020,North,False,No exception,
LN0046377,MSME-FLT,528000.0,60,0.6,0,2024-03-29,2024-04-30,2029-03-31,BR019,West,True,Attributed,C-02
LN0046378,MSME-FLT,1094000.0,36,0.75,0,2024-03-29,2024-04-30,2027-03-31,BR029,South,False,No exception,
LN0046379,MSME-FLT,6502000.0,84,1.05,0,2024-03-29,2024-04-30,2031-03-31,BR016,North,False,No exception,
LN0046380,MSME-FLT,3829000.0,36,1.45,0,2024-03-29,2024-04-30,2027-03-31,BR034,East,False,No exception,
LN0046381,MSME-FLT,1426000.0,84,1.05,0,2024-03-29,2024-04-30,2031-03-31,BR036,North,True,Attributed,C-02
LN0046382,PL-FIX,961000.0,60,0.75,0,2024-03-29,2024-04-30,2029-03-31,BR002,East,False,No exception,
LN0046383,PL-FIX,541000.0,24,0.65,0,2024-03-29,2024-04-30,2026-03-31,BR013,South,False,No exception,
LN0046384,PL-FIX,333000.0,60,3.7,0,2024-03-29,2024-04-30,2029-03-31,BR010,East,False,No exception,
LN0046385,PL-FIX,755000.0,48,3.3,0,2024-03-29,2024-04-30,2028-03-31,BR024,North,False,No exception,
LN0046386,PL-FIX,567000.0,48,1.45,0,2024-03-29,2024-04-30,2028-03-31,BR024,North,False,No exception,
LN0046387,PL-FIX,949000.0,60,3.55,0,2024-03-29,2024-04-30,2029-03-31,BR011,West,False,No exception,
LN0046388,PL-FIX,829000.0,60,3.9,0,2024-03-29,2024-04-30,2029-03-31,BR005,South,False,No exception,
LN0046389,PL-FIX,245000.0,36,2.85,0,2024-03-29,2024-04-30,2027-03-31,BR040,North,False,No exception,
LN0046390,PL-FIX,693000.0,48,2.85,0,2024-03-29,2024-04-30,2028-03-31,BR018,East,False,No exception,
LN0046391,GL-FIX,409000.0,12,1.85,0,2024-03-30,2025-03-31,2025-03-31,BR033,South,False,No exception,
LN0046392,GL-FIX,125000.0,12,0.1,0,2024-03-30,2025-03-31,2025-03-31,BR025,South,False,No exception,
LN0046393,GL-FIX,124000.0,12,1.2,0,2024-03-30,2025-03-31,2025-03-31,BR012,North,False,No exception,
LN0046394,GL-FIX,38000.0,6,2.15,0,2024-03-30,2024-09-30,2024-09-30,BR016,North,False,No exception,
LN0046395,GL-FIX,88000.0,9,0.2,0,2024-03-30,2024-12-31,2024-12-31,BR033,South,False,No exception,
LN0046396,GL-FIX,48000.0,12,2.45,0,2024-03-30,2025-03-31,2025-03-31,BR001,South,False,No exception,
LN0046397,HL-FLT,6437000.0,180,0.05,0,2024-03-30,2024-04-30,2039-03-31,BR039,West,False,No exception,
LN0046398,HL-FLT,1415000.0,180,0.7,0,2024-03-30,2024-04-30,2039-03-31,BR019,West,False,No exception,
LN0046399,HL-FLT,2668000.0,240,0.55,0,2024-03-30,2024-04-30,2044-03-31,BR006,East,False,No exception,
LN0046400,HL-FLT,2233000.0,240,0.4,0,2024-03-30,2024-04-30,2044-03-31,BR036,North,False,No exception,
LN0046401,HL-FLT,4131000.0,180,0.3,0,2024-03-30,2024-04-30,2039-03-31,BR012,North,False,No exception,
LN0046402,HL-FLT,3296000.0,240,0.0,0,2024-03-30,2024-04-30,2044-03-31,BR010,East,False,No exception,
LN0046403,HL-FLT,6678000.0,180,0.05,0,2024-03-30,2024-04-30,2039-03-31,BR026,East,False,No exception,
LN0046404,HL-FLT,13373000.0,300,0.35,0,2024-03-30,2024-04-30,2049-03-31,BR038,East,False,No exception,
LN0046405,HL-FLT,2700000.0,180,0.1,4,2024-03-30,2024-08-31,2039-07-31,BR007,West,False,No exception,
LN0046406,HL-FLT,6362000.0,240,0.25,0,2024-03-30,2024-04-30,2044-03-31,BR028,North,False,No exception,
LN0046407,HL-FLT,9562000.0,300,0.75,0,2024-03-30,2024-04-30,2049-03-31,BR013,South,False,No exception,
LN0046408,HL-FLT,4640000.0,180,0.05,0,2024-03-30,2024-04-30,2039-03-31,BR027,West,False,No exception,
LN0046409,HL-FLT,1428000.0,180,0.45,0,2024-03-30,2024-04-30,2039-03-31,BR023,West,False,No exception,
LN0046410,HL-FLT,2581000.0,300,0.2,0,2024-03-30,2024-04-30,2049-03-31,BR022,East,False,No exception,
LN0046411,HL-FLT,2738000.0,240,0.05,0,2024-03-30,2024-04-30,2044-03-31,BR028,North,False,No exception,
LN0046412,HL-FLT,3902000.0,180,0.7,0,2024-03-30,2024-04-30,2039-03-31,BR029,South,False,No exception,
LN0046413,HL-FLT,1759000.0,180,0.35,3,2024-03-30,2024-07-31,2039-06-30,BR005,South,False,No exception,
LN0046414,HL-MCLR,5532000.0,240,0.45,0,2024-03-30,2024-04-30,2044-03-31,BR003,West,False,No exception,
LN0046415,HL-MCLR,2054000.0,240,0.2,0,2024-03-30,2024-04-30,2044-03-31,BR018,East,False,No exception,
LN0046416,HL-MCLR,3969000.0,240,0.05,0,2024-03-30,2024-04-30,2044-03-31,BR007,West,False,No exception,
LN0046417,MSME-FLT,4743000.0,120,1.1,0,2024-03-30,2024-04-30,2034-03-31,BR011,West,False,No exception,
LN0046418,MSME-FLT,2718000.0,120,1.45,0,2024-03-30,2024-04-30,2034-03-31,BR008,North,False,No exception,
LN0046419,MSME-FLT,655000.0,60,0.65,0,2024-03-30,2024-04-30,2029-03-31,BR035,West,False,No exception,
LN0046420,MSME-FLT,2246000.0,36,0.25,0,2024-03-30,2024-04-30,2027-03-31,BR017,South,False,No exception,
LN0046421,MSME-FLT,2915000.0,36,1.2,0,2024-03-30,2024-04-30,2027-03-31,BR014,East,False,No exception,
LN0046422,MSME-FLT,2535000.0,84,0.85,0,2024-03-30,2024-04-30,2031-03-31,BR022,East,False,No exception,
LN0046423,MSME-FLT,1511000.0,60,0.75,0,2024-03-30,2024-04-30,2029-03-31,BR016,North,False,No exception,
LN0046424,MSME-FLT,3482000.0,120,0.6,0,2024-03-30,2024-04-30,2034-03-31,BR039,West,False,No exception,
LN0046425,MSME-FLT,744000.0,36,0.0,0,2024-03-30,2024-04-30,2027-03-31,BR018,East,False,No exception,
LN0046426,MSME-FLT,1059000.0,60,0.25,0,2024-03-30,2024-04-30,2029-03-31,BR002,East,False,No exception,
LN0046427,PL-FIX,495000.0,24,2.25,0,2024-03-30,2024-04-30,2026-03-31,BR025,South,False,No exception,
LN0046428,PL-FIX,276000.0,60,2.05,0,2024-03-30,2024-04-30,2029-03-31,BR017,South,False,No exception,
LN0046429,PL-FIX,372000.0,48,1.1,0,2024-03-30,2024-04-30,2028-03-31,BR028,North,False,No exception,
LN0046430,PL-FIX,453000.0,24,2.8,0,2024-03-30,2024-04-30,2026-03-31,BR034,East,False,No exception,
LN0046431,PL-FIX,246000.0,12,3.25,0,2024-03-30,2024-04-30,2025-03-31,BR026,East,False,No exception,
LN0046432,PL-FIX,188000.0,36,3.55,0,2024-03-30,2024-04-30,2027-03-31,BR030,East,False,No exception,
LN0046433,GL-FIX,75000.0,9,0.55,0,2024-03-31,2024-12-31,2024-12-31,BR024,North,False,No exception,
LN0046434,GL-FIX,67000.0,9,0.85,0,2024-03-31,2024-12-31,2024-12-31,BR033,South,False,No exception,
LN0046435,GL-FIX,62000.0,9,1.45,0,2024-03-31,2024-12-31,2024-12-31,BR019,West,False,No exception,
LN0046436,GL-FIX,290000.0,9,1.95,0,2024-03-31,2024-12-31,2024-12-31,BR039,West,False,No exception,
LN0046437,GL-FIX,122000.0,12,0.6,0,2024-03-31,2025-03-31,2025-03-31,BR035,West,False,No exception,
LN0046438,GL-FIX,137000.0,12,0.9,0,2024-03-31,2025-03-31,2025-03-31,BR037,South,False,No exception,
LN0046439,GL-FIX,72000.0,9,2.0,0,2024-03-31,2024-12-31,2024-12-31,BR005,South,False,No exception,
LN0046440,GL-FIX,312000.0,6,1.1,0,2024-03-31,2024-09-30,2024-09-30,BR018,East,False,No exception,
LN0046441,HL-FLT,8405000.0,240,0.15,0,2024-03-31,2024-04-30,2044-03-31,BR015,West,False,No exception,
LN0046442,HL-FLT,3630000.0,240,0.4,0,2024-03-31,2024-04-30,2044-03-31,BR040,North,False,No exception,
LN0046443,HL-FLT,3963000.0,180,0.1,0,2024-03-31,2024-04-30,2039-03-31,BR002,East,False,No exception,
LN0046444,HL-FLT,5118000.0,180,0.25,0,2024-03-31,2024-04-30,2039-03-31,BR028,North,False,No exception,
LN0046445,HL-FLT,3747000.0,300,0.6,0,2024-03-31,2024-04-30,2049-03-31,BR016,North,False,No exception,
LN0046446,HL-FLT,5146000.0,180,0.35,0,2024-03-31,2024-04-30,2039-03-31,BR005,South,False,No exception,
LN0046447,HL-FLT,8567000.0,240,0.2,0,2024-03-31,2024-04-30,2044-03-31,BR038,East,False,No exception,
LN0046448,HL-FLT,7126000.0,300,0.55,0,2024-03-31,2024-04-30,2049-03-31,BR020,North,False,No exception,
LN0046449,HL-FLT,5658000.0,300,0.2,0,2024-03-31,2024-04-30,2049-03-31,BR034,East,False,No exception,
LN0046450,HL-FLT,5589000.0,240,0.75,0,2024-03-31,2024-04-30,2044-03-31,BR032,North,False,No exception,
LN0046451,HL-MCLR,2409000.0,240,0.1,0,2024-03-31,2024-04-30,2044-03-31,BR018,East,False,No exception,
LN0046452,HL-MCLR,800000.0,240,0.1,0,2024-03-31,2024-04-30,2044-03-31,BR016,North,False,No exception,
LN0046453,HL-MCLR,2440000.0,240,0.1,0,2024-03-31,2024-04-30,2044-03-31,BR031,West,False,No exception,
LN0046454,HL-MCLR,3691000.0,240,0.45,0,2024-03-31,2024-04-30,2044-03-31,BR024,North,False,No exception,
LN0046455,HL-MCLR,4171000.0,180,0.15,0,2024-03-31,2024-04-30,2039-03-31,BR013,South,False,No exception,
LN0046456,MSME-FLT,2630000.0,60,0.3,0,2024-03-31,2024-04-30,2029-03-31,BR037,South,False,No exception,
LN0046457,MSME-FLT,1382000.0,84,1.35,0,2024-03-31,2024-04-30,2031-03-31,BR002,East,False,No exception,
LN0046458,MSME-FLT,854000.0,84,1.45,0,2024-03-31,2024-04-30,2031-03-31,BR008,North,False,No exception,
LN0046459,MSME-FLT,2581000.0,120,1.35,0,2024-03-31,2024-04-30,2034-03-31,BR024,North,False,No exception,
LN0046460,MSME-FLT,1096000.0,84,0.3,0,2024-03-31,2024-04-30,2031-03-31,BR016,North,False,No exception,
LN0046461,MSME-FLT,743000.0,36,0.25,0,2024-03-31,2024-04-30,2027-03-31,BR002,East,False,No exception,
LN0046462,MSME-FLT,759000.0,60,0.3,0,2024-03-31,2024-04-30,2029-03-31,BR012,North,False,No exception,
LN0046463,PL-FIX,137000.0,60,3.7,0,2024-03-31,2024-04-30,2029-03-31,BR020,North,False,No exception,
LN0046464,PL-FIX,416000.0,36,3.15,0,2024-03-31,2024-04-30,2027-03-31,BR033,South,False,No exception,
LN0046465,PL-FIX,996000.0,24,4.8,0,2024-03-31,2024-04-30,2026-03-31,BR010,East,False,No exception,
LN0046466,PL-FIX,294000.0,60,3.7,0,2024-03-31,2024-04-30,2029-03-31,BR011,West,False,No exception,
LN0046467,PL-FIX,335000.0,24,0.7,0,2024-03-31,2024-04-30,2026-03-31,BR012,North,False,No exception,
LN0046468,PL-FIX,661000.0,60,3.45,0,2024-03-31,2024-04-30,2029-03-31,BR035,West,False,No exception,
LN0046469,PL-FIX,665000.0,36,0.7,0,2024-03-31,2024-04-30,2027-03-31,BR021,South,False,No exception,
LN0046470,PL-FIX,335000.0,48,0.25,0,2024-03-31,2024-04-30,2028-03-31,BR029,South,False,No exception,
LN0046471,PL-FIX,510000.0,12,4.7,0,2024-03-31,2024-04-30,2025-03-31,BR027,West,False,No exception,
LN0046472,PL-FIX,551000.0,24,3.15,0,2024-03-31,2024-04-30,2026-03-31,BR010,East,False,No exception,
LN0046473,PL-FIX,625000.0,12,2.05,0,2024-03-31,2024-04-30,2025-03-31,BR013,South,False,No exception,
LN0046474,GL-FIX,146000.0,12,1.0,0,2024-04-01,2025-04-30,2025-04-30,BR012,North,False,No exception,
LN0046475,GL-FIX,183000.0,12,1.9,0,2024-04-01,2025-04-30,2025-04-30,BR011,West,False,No exception,
LN0046476,GL-FIX,93000.0,12,0.25,0,2024-04-01,2025-04-30,2025-04-30,BR016,North,False,No exception,
LN0046477,GL-FIX,362000.0,9,1.0,0,2024-04-01,2025-01-31,2025-01-31,BR009,South,False,No exception,
LN0046478,GL-FIX,111000.0,6,2.0,0,2024-04-01,2024-10-31,2024-10-31,BR032,North,False,No exception,
LN0046479,GL-FIX,154000.0,6,2.25,0,2024-04-01,2024-10-31,2024-10-31,BR020,North,False,No exception,
LN0046480,GL-FIX,30000.0,9,1.85,0,2024-04-01,2025-01-31,2025-01-31,BR011,West,False,No exception,
LN0046481,GL-FIX,130000.0,6,1.25,0,2024-04-01,2024-10-31,2024-10-31,BR034,East,False,No exception,
LN0046482,GL-FIX,183000.0,6,0.55,0,2024-04-01,2024-10-31,2024-10-31,BR018,East,False,No exception,
LN0046483,GL-FIX,274000.0,6,0.75,0,2024-04-01,2024-10-31,2024-10-31,BR004,North,False,No exception,
LN0046484,HL-FLT,8434000.0,300,0.25,0,2024-04-01,2024-05-31,2049-04-30,BR027,West,False,No exception,
LN0046485,HL-FLT,10168000.0,240,0.1,0,2024-04-01,2024-05-31,2044-04-30,BR036,North,False,No exception,
LN0046486,HL-FLT,800000.0,180,0.55,0,2024-04-01,2024-05-31,2039-04-30,BR020,North,False,No exception,
LN0046487,HL-FLT,3353000.0,300,0.35,0,2024-04-01,2024-05-31,2049-04-30,BR023,West,False,No exception,
LN0046488,HL-FLT,5301000.0,300,0.0,0,2024-04-01,2024-05-31,2049-04-30,BR039,West,False,No exception,
LN0046489,HL-FLT,6942000.0,240,0.6,4,2024-04-01,2024-09-30,2044-08-31,BR028,North,False,No exception,
LN0046490,HL-FLT,9635000.0,240,0.05,0,2024-04-01,2024-05-31,2044-04-30,BR028,North,False,No exception,
LN0046491,HL-FLT,7659000.0,240,0.2,0,2024-04-01,2024-05-31,2044-04-30,BR001,South,False,No exception,
LN0046492,HL-MCLR,5030000.0,180,0.05,0,2024-04-01,2024-05-31,2039-04-30,BR016,North,False,No exception,
LN0046493,HL-MCLR,4043000.0,240,0.05,0,2024-04-01,2024-05-31,2044-04-30,BR028,North,False,No exception,
LN0046494,HL-MCLR,4712000.0,180,0.3,0,2024-04-01,2024-05-31,2039-04-30,BR026,East,False,No exception,
LN0046495,HL-MCLR,1704000.0,180,0.4,6,2024-04-01,2024-11-30,2039-10-31,BR004,North,False,No exception,
LN0046496,HL-MCLR,8274000.0,180,0.4,0,2024-04-01,2024-05-31,2039-04-30,BR016,North,False,No exception,
LN0046497,HL-MCLR,4444000.0,240,0.05,0,2024-04-01,2024-05-31,2044-04-30,BR023,West,False,No exception,
LN0046498,HL-MCLR,2541000.0,180,0.2,0,2024-04-01,2024-05-31,2039-04-30,BR009,South,False,No exception,
LN0046499,MSME-FLT,9840000.0,36,0.1,0,2024-04-01,2024-05-31,2027-04-30,BR031,West,False,No exception,
LN0046500,MSME-FLT,2621000.0,36,1.4,0,2024-04-01,2024-05-31,2027-04-30,BR015,West,False,No exception,
LN0046501,MSME-FLT,979000.0,84,0.9,0,2024-04-01,2024-05-31,2031-04-30,BR031,West,False,No exception,
LN0046502,MSME-FLT,1728000.0,84,0.15,0,2024-04-01,2024-05-31,2031-04-30,BR006,East,False,No exception,
LN0046503,PL-FIX,1339000.0,24,1.5,0,2024-04-01,2024-05-31,2026-04-30,BR024,North,False,No exception,
LN0046504,PL-FIX,879000.0,60,2.65,0,2024-04-01,2024-05-31,2029-04-30,BR036,North,False,No exception,
LN0046505,PL-FIX,186000.0,48,1.5,0,2024-04-01,2024-05-31,2028-04-30,BR018,East,False,No exception,
LN0046506,PL-FIX,595000.0,24,0.7,0,2024-04-01,2024-05-31,2026-04-30,BR014,East,False,No exception,
LN0046507,PL-FIX,196000.0,60,2.35,0,2024-04-01,2024-05-31,2029-04-30,BR001,South,False,No exception,
LN0046508,PL-FIX,202000.0,24,2.2,0,2024-04-01,2024-05-31,2026-04-30,BR038,East,False,No exception,
LN0046509,PL-FIX,1055000.0,12,2.7,0,2024-04-01,2024-05-31,2025-04-30,BR036,North,False,No exception,
LN0046510,PL-FIX,559000.0,60,1.25,0,2024-04-01,2024-05-31,2029-04-30,BR019,West,False,No exception,
LN0046511,GL-FIX,107000.0,6,1.95,0,2024-04-02,2024-10-31,2024-10-31,BR016,North,False,No exception,
LN0046512,GL-FIX,364000.0,12,0.35,0,2024-04-02,2025-04-30,2025-04-30,BR021,South,False,No exception,
LN0046513,GL-FIX,194000.0,6,2.4,0,2024-04-02,2024-10-31,2024-10-31,BR029,South,False,No exception,
